Gene.Model.ID	Gene.Symbol	Full.Name	Source	Chromosome	Start	End
GRMZM2G171600	camta3	CAMTA-transcription factor 3	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"158,938,555"	"158,944,768"
GRMZM2G171604	prc4	proteasome component4	from homology to Genbank sequence AY109445	Chr5	"116,903,623"	"116,911,871"
GRMZM2G171628	atp3	ATP synthase3	from: BT062053	Chr2	"202,325,435"	"202,328,872"
GRMZM2G171650	mads69	MADS-transcription factor 69	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"159,022,119"	"159,050,063"
GRMZM2G171702	pin4 	PIN-formed protein4	from Forestan et al 2012	Chr4	"186,818,289"	"186,821,067"
GRMZM2G171702	PIN1d	NA	NA	NA	NA	NA
GRMZM2G171707	aco5	aconitase5	from: CO520918	Chr2	"203,572,465"	"203,578,306"
GRMZM2G171707	pzb01103			Chr2	"203,572,465"	"203,578,306"
GRMZM2G171781	myb30	MYB-transcription factor 30	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"128,605,416"	"128,608,501"
GRMZM2G171818	bhlh41	bHLH-transcription factor 41	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"221,338,746"	"221,341,097"
GRMZM2G171822	bif2	barren inflorescence2	Classical Gene	Chr1	"173,865,554"	"173,867,297"
GRMZM2G171822	BIF2	NA	NA	NA	NA	NA
GRMZM2G171830	zim8	ZIM-transcription factor 8	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"97,375,739"	"97,377,764"
GRMZM2G171852	dof22	C2C2-Dof-transcription factor 22	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr5	"194,884,355"	"194,887,188"
GRMZM2G171880	nbcs6	nucleobase:cation symporter6		Chr2	"201,062,180"	"201,069,661"
GRMZM2G171912	bzip122	bZIP-transcription factor 122	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"17,665,206"	"17,666,030"
GRMZM2G171934	platz4	PLATZ-transcription factor 4	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"204,103,938"	"204,106,057"
GRMZM2G171942	c3h37	C3H-transcription factor 337	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"17,672,604"	"17,674,106"
GRMZM2G172001	alf8	Alfin-like-transcription factor 8	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"164,293,635"	"164,297,965"
GRMZM2G172021	fha17	FHA-transcription factor 17	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr9	"153,782,357"	"153,788,188"
GRMZM2G172032	dmes2	diphosphocytidyl methyl erythritol synthase2	"Owens, BF et al. 2014"	Chr8	"164,298,387"	"164,301,819"
GRMZM2G172132	tlk2	tousled-like protein kinase2	Classical Gene	Chr5	"7,231,744"	"7,248,155"
GRMZM2G172204	bgaf1	beta glucosidase aggregating factor1	alignment of cDNA AF232008 to B73_v2 AGP	Chr7	"26,167,430"	"26,169,874"
GRMZM2G172210	mab16	math-btb16	"Juranic et al., 2012"	Chr2	"215,193,244"	"215,198,622"
GRMZM2G172264	nactf107	NAC-transcription factor 107	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"98,794,488"	"98,795,642"
GRMZM2G172297	bhlh96	bHLH-transcription factor 96	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"223,952,471"	"223,954,890"
GRMZM2G172322	gsr1	glutathione reductase1	Classical Gene	Chr1	"12,985,602"	"12,991,971"
GRMZM2G172327	myb14	MYB-transcription factor 14	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"150,123,692"	"150,125,127"
GRMZM2G172427	sdg117	set domain gene117		Chr4	"160,952,067"	"160,967,258"
GRMZM2G172487	myb123	MYB-transcription factor 123	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"2,629,931"	"2,630,888"
GRMZM2G172491	bx4	benzoxazinone synthesis4	Classical Gene	Chr4	"3,051,215"	"3,054,036"
GRMZM2G172491	bx4	benzoxazinone synthesis4	from Butron et al 2010	Chr4	"3,051,215"	"3,054,036"
GRMZM2G172512	ufg53			Chr1	"249,488,682"	"249,491,754"
GRMZM2G172575	myb107	MYB-transcription factor 107	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"2,635,968"	"2,636,971"
GRMZM2G172586	zhd14	ZF-HD-transcription factor 14	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"2,639,262"	"2,640,147"
GRMZM2G172596	php20075a(gast)			Chr10	"2,649,738"	"2,651,194"
GRMZM2G172621	abi39	ABI3-VP1-transcription factor 39	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"217,651,494"	"217,673,563"
GRMZM2G172657	gras19	GRAS-transcription factor 19	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"161,941,687"	"161,944,142"
GRMZM2G172751	php20603			Chr1	"8,533,004"	"8,536,769"
GRMZM2G172758	umc1948			Chr1	"8,531,138"	"8,532,984"
GRMZM2G172795	b1	colored plant1	Classical Gene	Chr2	"19,041,697"	"19,046,154"
GRMZM2G172795	b1	colored plant1	from B73_v2 alignment to GenBank X57276	Chr2	"19,041,697"	"19,046,154"
GRMZM2G172883	rpd3	RPD3 histone deacetylase homolog	from: AF035815	Chr4	"231,335,846"	"231,342,828"
GRMZM2G172932	tub6	beta tubulin6	from Entrez Gene 100382290	Chr8	"170,881,296"	"170,884,640"
GRMZM2G172936	ereb6	AP2-EREBP-transcription factor 6	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"20,632,553"	"20,633,410"
GRMZM2G173090	hsftf12	HSF-transcription factor 12	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr9	"59,460,534"	"59,462,007"
GRMZM2G173124	c3h47	C3H-transcription factor 347	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"20,674,613"	"20,676,836"
GRMZM2G173195	glpdh3	glycerol-3-phosphate dehydrogenase3		Chr8	"120,280,265"	"120,283,927"
GRMZM2G173198	cpp3	CPP-transcription factor 3	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"121,766,217"	"121,767,657"
GRMZM2G173251	imd1	isopropylmalate dehydrogenase1	chr 1 alignment to 7C03E11	Chr1	"44,533,349"	"44,534,414"
GRMZM2G173321	abi51	ABI3-VP1-transcription factor 51	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"65,200,137"	"65,213,038"
GRMZM2G173358	hggt1	homogentisate geranylgeranyl transferase1	from Likka et al 2013	Chr9	"93,489,726"	"93,493,445"
GRMZM2G173372	bhlh35	bHLH-transcription factor 35	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"7,991,271"	"7,993,431"
GRMZM2G173413	alla1	allantoinase1		Chr10	"147,937,589"	"147,942,025"
GRMZM2G173424	cbl2	calcineurin B-like2	"Zhang et al., 2016"	Chr3	"115,377,120"	"115,403,275"
GRMZM2G173429	gras22	GRAS-transcription factor 22	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"135,825,173"	"135,827,459"
GRMZM2G173521	bhlh101	bHLH-transcription factor 101	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"73,730,378"	"73,731,762"
GRMZM2G173534	bhlh175	bHLH-transcription factor 175	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"156,404,566"	"156,407,511"
GRMZM2G173596	zim10	ZIM-transcription factor 10	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr5	"36,976,140"	"36,977,007"
GRMZM2G173597	umc1272			Chr10	"124,350,110"	"124,356,220"
GRMZM2G173633	myb84	MYB-transcription factor 84	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"124,346,736"	"124,348,421"
GRMZM2G173633	pza03196			Chr10	"124,346,736"	"124,348,421"
GRMZM2G173641	dxs3	deoxy xylulose synthase3	alignment of sequence HQ113384 to B73_v2 (Cordoba et al 2011)	Chr9	"20,471,360"	"20,476,373"
GRMZM2G173660	mis12a	minichromosome instability12a	from: FJ971487	Chr10	"147,960,260"	"147,963,853"
GRMZM2G173669	sweet13a	sugars will eventually be exported transporter13a	"Sosso et al., 2015"	Chr10	"14,767,640"	"14,770,295"
GRMZM2G173680	wrky110	WRKY-transcription factor 110	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"116,043,878"	"116,046,928"
GRMZM2G173682	atg4b	autophagy4b		Chr10	"147,965,797"	"147,969,285"
GRMZM2G173700	krp3	kinesin-related protein3		Chr8	"123,987,283"	"123,994,126"
GRMZM2G173771	ereb7	AP2-EREBP-transcription factor 7	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr4	"178,620,836"	"178,621,888"
GRMZM2G173809	umc2194			Chr2	"170,630,783"	"170,633,324"
GRMZM2G173852	phd15	PHD-transcription factor 15	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"276,041,856"	"276,051,331"
GRMZM2G173862	bhlh79	bHLH-transcription factor 79	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"171,949,309"	"171,951,373"
GRMZM2G173878	ras2	Ras-related protein2		Chr10	"124,319,406"	"124,322,173"
GRMZM2G173882	glk27	G2-like-transcription factor 27	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"237,012,379"	"237,014,288"
GRMZM2G173923	caf1	crs2 associated factor1	Belcher et al. 2015	Chr7	"42,211,043"	"42,244,189"
GRMZM2G173928	cdpk13	calcium dependent protein kinase13	from: D84508	Chr6	"84,540,654"	"84,547,361"
GRMZM2G173943	glk7	G2-like-transcription factor 7	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"83,291,537"	"83,295,947"
GRMZM2G174070	nactf57	NAC-transcription factor 57	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr9	"154,227,661"	"154,232,106"
GRMZM2G174170	umc21			Chr6	"121,033,833"	"121,040,632"
GRMZM2G174240	gbptf16	GeBP-transcription factor 16	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr5	"210,638,738"	"210,640,244"
GRMZM2G174249	incw8	invertase cell wall8		Chr3	"145,763,792"	"145,767,226"
GRMZM2G174284	bzip52	bZIP-transcription factor 52	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"51,753,616"	"51,759,590"
GRMZM2G174315	pco139551			Chr6	"118,783,891"	"118,788,430"
GRMZM2G174347	ereb92	AP2-EREBP-transcription factor 92	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"120,487,038"	"120,488,230"
GRMZM2G174396	trpp8	trehalose-6-phosphate phosphatase8	"Zhou et al., 2013"	Chr7	"100,351,591"	"100,353,678"
GRMZM2G174449	GRMZM2G174449			Chr4	"25,096,837"	"25,098,362"
GRMZM2G174610	abi45	ABI3-VP1-transcription factor 45	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"154,832,684"	"154,837,678"
GRMZM2G174680	plt4	phospholipid transfer protein homolog4		Chr1	"52,623,482"	"52,624,713"
GRMZM2G174738	gpm46		from aligment to BT016800 [Fig 1 Kirchberger et al 2007)	Chr9	"85,075,052"	"85,078,713"
GRMZM2G174739	npi570			Chr4	"185,890,136"	"185,893,110"
GRMZM2G174776	ca5p14	CCAAT-HAP5-transcription factor 514	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr4	"198,165,814"	"198,167,061"
GRMZM2G174784	ereb197	AP2-EREBP-transcription factor 197	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"5,520,018"	"5,524,385"
GRMZM2G174807	pip1a	plasma membrane intrinsic protein1	from: X82633 (chr 2 hit)	Chr2	"18,757,671"	"18,759,694"
GRMZM2G174834	wri2	WRI1 transcription factor2	from Pouvreau et al 2011	Chr4	"185,907,968"	"185,912,697"
GRMZM2G174883	leg1	legumin1	from BT042037	Chr6	"40,050,689"	"40,052,652"
GRMZM2G174896	cipk3	calcineurin B-like-interacting protein kinase3		Chr1	"52,148,170"	"52,153,288"
GRMZM2G174917	ereb47	AP2-EREBP-transcription factor 47	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"5,568,515"	"5,570,186"
GRMZM2G174919	rpl7	ribosomal protein L7	from: EU951421	Chr2	"135,231,574"	"135,241,133"
GRMZM2G174984	psb3	photosystem II3	from: BT085953	Chr4	"27,121,588"	"27,123,964"
GRMZM2G175000	cchh4	Cys2His2 Zinc Finger4	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"40,052,653"	"40,057,169"
GRMZM2G175038	sbip2a	small basic membrane intrinsic protein2a	from: Entrez gene 542646	Chr1	"52,193,686"	"52,196,261"
GRMZM2G175065	acm1	accomplice1		Chr3	"1,545,604"	"1,548,842"
GRMZM2G175134	gst14	glutathione transferase14		Chr1	"85,725,085"	"85,726,426"
GRMZM2G175140	amt1	ammonium transporter1	"Gu et al., 2013"	Chr10	"130,101,668"	"130,103,747"
GRMZM2G175218	amyb4	beta amylase4	from: Entrez Gene 100192000	Chr3	"1,535,920"	"1,540,195"
GRMZM2G175232	myb99	MYB-transcription factor 99	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"162,305,213"	"162,306,663"
GRMZM2G175265	mybr48	MYB-related-transcription factor 48	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"78,356,797"	"78,358,456"
GRMZM2G175280	bzip127	bZIP-transcription factor 127	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"197,089,134"	"197,092,935"
GRMZM2G175396	ufg50			Chr1	"197,293,338"	"197,296,143"
GRMZM2G175423	sodh1	sorbitol dehydrogenase homolog1	from: EU963336	Chr1	"197,301,249"	"197,304,338"
GRMZM2G175480	bhlh44	bHLH-transcription factor 44	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"91,709,652"	"91,711,010"
GRMZM2G175525	ereb21	AP2-EREBP-transcription factor 21	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"116,699,951"	"116,700,712"
GRMZM2G175543	ereb19	AP2-EREBP-transcription factor 19	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"88,910,388"	"88,912,086"
GRMZM2G175562	oec33	"oxygen evolving complex, 33kDa subunit"	chr 6 B73_V2 alignment to EU959681	Chr6	"88,908,079"	"88,909,780"
GRMZM2G175576	GRMZM2G175576			Chr2	"159,040,587"	"159,044,553"
GRMZM2G175761	limtf7	LIM-transcription factor 7	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"134,641,615"	"134,643,267"
GRMZM2G175818	acpt1	acyl carrier protein1		Chr1	"206,784,775"	"206,787,442"
GRMZM2G175827	kan3	kanadi3	Classical Gene	Chr4	"80,099,618"	"80,112,468"
GRMZM2G175856	ereb79	AP2-EREBP-transcription factor 79	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"197,306,494"	"197,307,177"
GRMZM2G175870	bzip73	bZIP-transcription factor 73	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"156,230,705"	"156,237,177"
GRMZM2G175896	meg12	maternally expressed gene12	"Xiong et al., 2014"	Chr7	"12,531,786"	"12,532,621"
GRMZM2G175912	meg13	maternally expressed gene13	"Xiong et al., 2014"	Chr7	"12,484,473"	"12,485,342"
GRMZM2G175930	mterf24	mTERF-domain protein24	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"4,166,250"	"4,167,474"
GRMZM2G175955	bhlh64	bHLH-transcription factor 64	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"182,200,079"	"182,224,660"
GRMZM2G175976	betl3	basal endosperm transfer layer3	Classical Gene	Chr3	"132,282,587"	"132,283,333"
GRMZM2G175995	zar5	Zea mays ARGOS5		Chr6	"3,976,733"	"3,977,389"
GRMZM2G176063	dof46	C2C2-Dof-transcription factor 46	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"126,327,930"	"126,330,315"
GRMZM2G176141	bhlh138	bHLH-transcription factor 138	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"180,804,696"	"180,807,605"
GRMZM2G176173	col17	C2C2-CO-like-transcription factor 17		Chr4	"25,769,175"	"25,770,329"
GRMZM2G176175	pza03344			Chr7	"22,015,365"	"22,026,546"
GRMZM2G176175	sid1	sister of indeterminate spikelet1	"from: FJ686697; ereb121 locus assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"22,015,365"	"22,026,546"
GRMZM2G176209	tls1	tasselless1	"from: Leonard, A et al. 2014"	Chr1	"223,906,865"	"223,910,808"
GRMZM2G176217	rop6	Rho-related protein6	from Entrez Gene 542017	Chr6	"158,645,247"	"158,647,592"
GRMZM2G176289	bhlh11	bHLH-transcription factor 11	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr4	"160,021,000"	"160,023,829"
GRMZM2G176307	gpc4	glyceraldehyde-3-phosphate dehydrogenase4	from: BT042907	Chr5	"181,570,933"	"181,575,725"
GRMZM2G176327	myb110	MYB-transcription factor 110	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"218,127,126"	"218,128,844"
GRMZM2G176340	tubtf6	TUB-transcription factor 6	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr4	"160,005,783"	"160,009,342"
GRMZM2G176358	uaz248b(his3)			Chr5	"175,696,565"	"175,700,974"
GRMZM2G176407	mlkp4	Maize LINC KASH AtWIP-like4		Chr7	"131,267,709"	"131,270,889"
GRMZM2G176443	pdi11	protein disulfide isomerase11	from: AY739293	Chr10	"117,344,580"	"117,348,113"
GRMZM2G176489	wrky56	WRKY-transcription factor 56	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"8,219,105"	"8,221,465"
GRMZM2G176537	gras30	GRAS-transcription factor 30	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr10	"117,338,432"	"117,340,217"
GRMZM2G176568	mybr18	MYB-related-transcription factor 18	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"13,792,506"	"13,793,319"
GRMZM2G176595	expb6	beta expansin6		Chr1	"91,884,842"	"91,886,219"
GRMZM2G176604	umc1292			Chr1	"5,401,254"	"5,405,109"
GRMZM2G176655	nlp8	NLP-transcription factor 8	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr6	"133,982,025"	"133,991,228"
GRMZM2G176677	ras18A1	ras-related protein18A1	"from: BT087588; nactf120 locus assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"27,056,209"	"27,064,181"
GRMZM2G176723	hagtf22	GNAT-transcription factor 22	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr5	"14,609,875"	"14,610,673"
GRMZM2G176962	umc1590			Chr1	"182,873,055"	"182,876,103"
GRMZM2G176963	ga2ox5	gibberellin 2-oxidase5	"Nelissen, et al. (2012)"	Chr3	"60,943,471"	"60,951,573"
GRMZM2G177019	mterf10	mTERF domain protein10	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"125,764,251"	"125,766,015"
GRMZM2G177046	bzip26	bZIP-transcription factor 26	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"281,401,644"	"281,402,596"
GRMZM2G177098	stc1	sesquiterpene cyclase1	Classical Gene	Chr9	"11,745,997"	"11,754,981"
GRMZM2G177098	stc1	sesquiterpene cyclase1	from alignment of B73_v2 assembly to cDNA sequence accession AF296122 (Aug 2012 M Schaeffer)	Chr9	"11,745,997"	"11,754,981"
GRMZM2G177104	ga2ox12	gibberellin 2-oxidase12	"Nelissen, et al. (2012)"	Chr7	"725,316"	"726,416"
GRMZM2G177110	lbd14	LBD-transcription factor 14	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"209,518,630"	"209,519,766"
GRMZM2G177145	pet3	photosynthetic electron transport3		Chr2	"5,103,401"	"5,103,769"
GRMZM2G177165	chr101	chromatin complex subunit A 101		Chr2	"237,177,008"	"237,182,832"
GRMZM2G177169	l15	luteus15	rom B73_v2 alignment to cDNA FJ490677.1 GI:218684530 (July 2011) 	Chr6	"95,481,573"	"95,484,475"
GRMZM2G177182	IDP2579			Chr10	"99,393,377"	"99,395,312"
GRMZM2G177203	IDP524			Chr10	"99,396,188"	"99,399,730"
GRMZM2G177220	arr6	ARR-B-transcription factor 6	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"165,939,858"	"165,943,821"
GRMZM2G177227	GRMZM2G177227			Chr3	"165,900,464"	"165,902,629"
GRMZM2G177229	c3h40	C3H-transcription factor 340	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr7	"133,562,993"	"133,564,875"
GRMZM2G177244	abi31	ABI3-VP1-transcription factor 31	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"165,897,795"	"165,900,405"
GRMZM2G177276	uce2	ubiquitin conjugating enzyme2	"Hawkins et al., 2014"	Chr9	"11,707,996"	"11,712,257"
GRMZM2G177386	prh12	protein phosphatase homolog12		Chr6	"161,744,096"	"161,747,484"
GRMZM2G177412	gtr1	glutamyl-tRNA reductase1	from: W21756; B73_v2 model provided by A Huffaker May 2013 for propep2	Chr10	"144,041,132"	"144,046,169"
GRMZM2G177508	pba1	PBA1 homolog1	from: EU962752 (chr1 hit)	Chr1	"5,582,721"	"5,584,189"
GRMZM2G177621	umc2658			Chr10	"76,960,121"	"76,966,949"
GRMZM2G177631	cesa8	cellulose synthase8	Classical Gene	Chr7	"26,503,597"	"26,509,680"
GRMZM2G177693	umc2152			Chr3	"219,659,124"	"219,663,410"
GRMZM2G177760	mybr8	MYB-related-transcription factor 8	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr8	"62,405,348"	"62,407,503"
GRMZM2G177792	prx35	peroxidase35	"Lopez-Castillo et al., 2015"	Chr10	"86,298,080"	"86,299,400"
GRMZM2G177812	abcg11	ABC transporter G family member 11	"Belcher et al., 2015"	Chr2	"24,498,593"	"24,503,843"
GRMZM2G177895	fha9	FHA-transcription factor 9	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"230,599,139"	"230,600,906"
GRMZM2G177974	hxa102	histone acetyltransferase complex component102	"mybr66 assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"276,758,755"	"276,765,477"
GRMZM2G178038	umc104b			Chr5	"214,755,720"	"214,760,368"
GRMZM2G178072	phd14	PHD-transcription factor 14	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr9	"152,453,261"	"152,461,059"
GRMZM2G178074	ppck1	phosphoenolpyruvate carboxylase kinase1	from B73_V2 aligment to sequence AY911413	Chr5	"214,764,762"	"214,766,299"
GRMZM2G178079	gst37	glutathione transferase37		Chr1	"81,588,783"	"81,594,131"
GRMZM2G178102	hb25	Homeobox-transcription factor 25	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr3	"123,281,942"	"123,288,759"
GRMZM2G178106	umc1137			Chr9	"153,573,867"	"153,579,170"
GRMZM2G178120	umc2794			Chr9	"153,596,853"	"153,606,034"
GRMZM2G178182	bhlh23	bHLH-transcription factor 23	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr2	"193,433,358"	"193,435,869"
GRMZM2G178192	adk1	adenylate kinase1		Chr6	"2,450,158"	"2,455,264"
GRMZM2G178261	grftf1	GRF-transcription factor 1	"assigned by the Grassius project, (Yilmaz et al 2009)"	Chr1	"272,415,607"	"272,419,742"
GRMZM2G178356	kch7	potassium channel7	"Gao et al., 2017"	Chr5	"144,352,699"	"144,356,712"
GRMZM2G178415	gdh1	glutamic dehydrogenase1	Classical Gene	Chr1	"287,360,596"	"287,367,735"
GRMZM2G178435	chr167	chromatin complex subunit A 167		Chr4	"150,839,277"	"150,844,692"
GRMZM2G178460	paac1	putative  ADP-ATP carrier1		Chr3	"39,820,091"	"39,823,461"
GRMZM2G178517	nit1	nitrilase1	B73_v2 alignment to sequence accession AY156979	Chr5	"188,512,723"	"188,518,155"
GRMZM2G178546	trpp11	trehalose-6-phosphate phosphatase11	"Zhou et al., 2013"	Chr9	"117,179,608"	"117,183,243"
